rank_number,actor,commits,percent,cumulative_sum,cumulative_percent,all_commits
97,metc,4,0.00915,6416,14.67219,43729
98,mnirmaladevi,4,0.00915,6420,14.68133,43729
99,msenOticon,4,0.00915,6424,14.69048,43729
100,nordic-auko,4,0.00915,6428,14.69963,43729
101,pkral78,4,0.00915,6432,14.70877,43729
102,rugeGerritsen,4,0.00915,6436,14.71792,43729
103,sdalu,4,0.00915,6440,14.72707,43729
104,a8961713,3,0.00686,6443,14.73393,43729
105,AliceMurray,3,0.00686,6446,14.74079,43729
106,bendiscz,3,0.00686,6449,14.74765,43729
107,brooksprumo,3,0.00686,6452,14.75451,43729
108,cwshu,3,0.00686,6455,14.76137,43729
109,derchrismakaio,3,0.00686,6458,14.76823,43729
110,endian-benjamin,3,0.00686,6461,14.77509,43729
111,gaoethan,3,0.00686,6464,14.78195,43729
112,George-Stefan,3,0.00686,6467,14.78881,43729
113,glima,3,0.00686,6470,14.79567,43729
114,greenhandholman,3,0.00686,6473,14.80253,43729
115,hakehuang,3,0.00686,6476,14.80939,43729
116,Hawk777,3,0.00686,6479,14.81625,43729
117,iosifmacesanu,3,0.00686,6482,14.82312,43729
118,IvoBCD,3,0.00686,6485,14.82998,43729
119,jtguggedal,3,0.00686,6488,14.83684,43729
120,junqingzou,3,0.00686,6491,14.84370,43729
121,karlp,3,0.00686,6494,14.85056,43729
122,lodup29,3,0.00686,6497,14.85742,43729
123,LuoZhongYao,3,0.00686,6500,14.86428,43729
124,M1cha,3,0.00686,6503,14.87114,43729
125,maxvankessel,3,0.00686,6506,14.87800,43729
126,rckTom,3,0.00686,6509,14.88486,43729
127,skordal,3,0.00686,6512,14.89172,43729
128,stevebrowndotco,3,0.00686,6515,14.89858,43729
129,vestom,3,0.00686,6518,14.90544,43729
130,adamkondraciuk,2,0.00457,6520,14.91001,43729
131,akhileshupadhyay,2,0.00457,6522,14.91459,43729
132,akreft,2,0.00457,6524,14.91916,43729
133,attie-argentum,2,0.00457,6526,14.92373,43729
134,aunsbjerg,2,0.00457,6528,14.92831,43729
135,balajikulkarni,2,0.00457,6530,14.93288,43729
136,cfriedt,2,0.00457,6532,14.93746,43729
137,chris-makaio,2,0.00457,6534,14.94203,43729
138,creiter32,2,0.00457,6536,14.94660,43729
139,demantmrrv,2,0.00457,6538,14.95118,43729
140,denwild,2,0.00457,6540,14.95575,43729
141,deviance,2,0.00457,6542,14.96032,43729
142,dhananjaygj,2,0.00457,6544,14.96490,43729
143,diegoherranz,2,0.00457,6546,14.96947,43729
144,evil-scientist,2,0.00457,6548,14.97404,43729
145,Flo3561,2,0.00457,6550,14.97862,43729
146,galenseitz,2,0.00457,6552,14.98319,43729
147,howardliu7874,2,0.00457,6554,14.98777,43729
148,hwilmers,2,0.00457,6556,14.99234,43729
149,isundaylee,2,0.00457,6558,14.99691,43729
150,jenmwms,2,0.00457,6560,15.00149,43729
151,KAGA164,2,0.00457,6562,15.00606,43729
152,kamlaz,2,0.00457,6564,15.01063,43729
153,kipm-ot,2,0.00457,6566,15.01521,43729
154,kowalewskijan,2,0.00457,6568,15.01978,43729
155,KubaFYI,2,0.00457,6570,15.02435,43729
156,kubiaj,2,0.00457,6572,15.02893,43729
157,leodido99,2,0.00457,6574,15.03350,43729
158,Lindenk,2,0.00457,6576,15.03808,43729
159,MaciejDebski,2,0.00457,6578,15.04265,43729
160,magnev,2,0.00457,6580,15.04722,43729
161,Marco-Peter,2,0.00457,6582,15.05180,43729
162,markusr,2,0.00457,6584,15.05637,43729
163,marvensilabs,2,0.00457,6586,15.06094,43729
164,mkarhumaa,2,0.00457,6588,15.06552,43729
165,MrPointer,2,0.00457,6590,15.07009,43729
166,mshawcroft,2,0.00457,6592,15.07466,43729
167,mubes,2,0.00457,6594,15.07924,43729
168,nattgris,2,0.00457,6596,15.08381,43729
169,Navin-Sankar,2,0.00457,6598,15.08839,43729
170,noahp,2,0.00457,6600,15.09296,43729
171,NZSmartie,2,0.00457,6602,15.09753,43729
172,olofk,2,0.00457,6604,15.10211,43729
173,PetervdPerk-NXP,2,0.00457,6606,15.10668,43729
174,plmorale,2,0.00457,6608,15.11125,43729
175,Rallare,2,0.00457,6610,15.11583,43729
176,rhssk,2,0.00457,6612,15.12040,43729
177,rw1nkler,2,0.00457,6614,15.12497,43729
178,Shilpashree3lc,2,0.00457,6616,15.12955,43729
179,stepheny,2,0.00457,6618,15.13412,43729
180,tim-nordell-nimbelink,2,0.00457,6620,15.13870,43729
181,tims-ot,2,0.00457,6622,15.14327,43729
182,torsteingrindvik,2,0.00457,6624,15.14784,43729
183,TTJO,2,0.00457,6626,15.15242,43729
184,tylerwhall,2,0.00457,6628,15.15699,43729
185,walter-xie,2,0.00457,6630,15.16156,43729
186,WilliamGFish,2,0.00457,6632,15.16614,43729
187,wojciechowskidawid,2,0.00457,6634,15.17071,43729
188,xasc,2,0.00457,6636,15.17528,43729
189,xennex22,2,0.00457,6638,15.17986,43729
190,xiongyihui,2,0.00457,6640,15.18443,43729
191,XXXXzzzz000,2,0.00457,6642,15.18901,43729
192,zhang-wenchao,2,0.00457,6644,15.19358,43729
193,0xflotus,1,0.00229,6645,15.19587,43729
194,54markov,1,0.00229,6646,15.19815,43729
195,activebug202,1,0.00229,6647,15.20044,43729
196,AhmedHussein751,1,0.00229,6648,15.20273,43729
197,alext-mkrs,1,0.00229,6649,15.20501,43729
198,alextsam,1,0.00229,6650,15.20730,43729
199,anderspitman,1,0.00229,6651,15.20959,43729
200,AndreasKoelbl,1,0.00229,6652,15.21187,43729
201,bandheight,1,0.00229,6653,15.21416,43729
202,bixivs,1,0.00229,6654,15.21645,43729
203,boretom,1,0.00229,6655,15.21873,43729
204,bran795,1,0.00229,6656,15.22102,43729
205,caizelin,1,0.00229,6657,15.22331,43729
206,ChristianHirsch,1,0.00229,6658,15.22559,43729
207,cialdi,1,0.00229,6659,15.22788,43729
208,CiaranWoodward,1,0.00229,6660,15.23017,43729
209,codingspirit,1,0.00229,6661,15.23245,43729
210,craviee,1,0.00229,6662,15.23474,43729
211,davidmaitland,1,0.00229,6663,15.23703,43729
212,davidungio,1,0.00229,6664,15.23931,43729
213,dima331453,1,0.00229,6665,15.24160,43729
214,diytronic,1,0.00229,6666,15.24389,43729
215,doki-nordic,1,0.00229,6667,15.24618,43729
216,dominikrekawek,1,0.00229,6668,15.24846,43729
217,erik-johnson-nimbelink,1,0.00229,6669,15.25075,43729
218,e-rk,1,0.00229,6670,15.25304,43729
219,everclear72216,1,0.00229,6671,15.25532,43729
220,fluentart,1,0.00229,6672,15.25761,43729
221,gfnord,1,0.00229,6673,15.25990,43729
222,GilBenkoe,1,0.00229,6674,15.26218,43729
223,GiulianoFranchetto,1,0.00229,6675,15.26447,43729
224,grandcat,1,0.00229,6676,15.26676,43729
225,grevaillot,1,0.00229,6677,15.26904,43729
226,hackaugusto,1,0.00229,6678,15.27133,43729
227,haneefmubarak,1,0.00229,6679,15.27362,43729
228,hberntsen,1,0.00229,6680,15.27590,43729
229,hegrecom,1,0.00229,6681,15.27819,43729
230,ivakyb,1,0.00229,6682,15.28048,43729
231,jackrosenthal,1,0.00229,6683,15.28276,43729
232,janez89,1,0.00229,6684,15.28505,43729
233,jansturm92,1,0.00229,6685,15.28734,43729
234,Jason-Cooke,1,0.00229,6686,15.28962,43729
235,JasonWangSE,1,0.00229,6687,15.29191,43729
236,jcdr,1,0.00229,6688,15.29420,43729
237,jdascenzio,1,0.00229,6689,15.29649,43729
238,jdemar,1,0.00229,6690,15.29877,43729
239,jffernandez,1,0.00229,6691,15.30106,43729
240,jim17,1,0.00229,6692,15.30335,43729
241,jimmy-huang,1,0.00229,6693,15.30563,43729
242,jkdhn,1,0.00229,6694,15.30792,43729
243,joakimtoe,1,0.00229,6695,15.31021,43729
244,jorgenmk,1,0.00229,6696,15.31249,43729
245,josephn123,1,0.00229,6697,15.31478,43729
246,jpsaman,1,0.00229,6698,15.31707,43729
247,KimBoendergaard,1,0.00229,6699,15.31935,43729
248,klasyc,1,0.00229,6700,15.32164,43729
249,kvermilion,1,0.00229,6701,15.32393,43729
250,lbise,1,0.00229,6702,15.32621,43729
251,LeBlue,1,0.00229,6703,15.32850,43729
252,LeHack,1,0.00229,6704,15.33079,43729
253,librasungirl,1,0.00229,6705,15.33307,43729
254,maciejjo,1,0.00229,6706,15.33536,43729
255,majbthrd,1,0.00229,6707,15.33765,43729
256,marcoster,1,0.00229,6708,15.33993,43729
257,markvels,1,0.00229,6709,15.34222,43729
258,martanav,1,0.00229,6710,15.34451,43729
259,martiles,1,0.00229,6711,15.34680,43729
260,mgti,1,0.00229,6712,15.34908,43729
261,mkainy,1,0.00229,6713,15.35137,43729
262,moto-timo,1,0.00229,6714,15.35366,43729
263,mschwan-phytec,1,0.00229,6715,15.35594,43729
264,myrdyr,1,0.00229,6716,15.35823,43729
265,nashifzephyr,1,0.00229,6717,15.36052,43729
266,nicber,1,0.00229,6718,15.36280,43729
267,nnayakx,1,0.00229,6719,15.36509,43729
268,nocko,1,0.00229,6720,15.36738,43729
269,nordic-doki,1,0.00229,6721,15.36966,43729
270,novalisek,1,0.00229,6722,15.37195,43729
271,nwsetec,1,0.00229,6723,15.37424,43729
272,OlegKapshii,1,0.00229,6724,15.37652,43729
273,paoloteti,1,0.00229,6725,15.37881,43729
274,pgielda,1,0.00229,6726,15.38110,43729
275,psarvesh,1,0.00229,6727,15.38338,43729
276,quetzai,1,0.00229,6728,15.38567,43729
277,ramonhpr,1,0.00229,6729,15.38796,43729
278,RandomReaper,1,0.00229,6730,15.39024,43729
279,RobWin,1,0.00229,6731,15.39253,43729
280,rodrigopex,1,0.00229,6732,15.39482,43729
281,rolandma,1,0.00229,6733,15.39710,43729
282,rstoica,1,0.00229,6734,15.39939,43729
283,sam-bristow,1,0.00229,6735,15.40168,43729
284,sigurdnev,1,0.00229,6736,15.40397,43729
285,sirhcel,1,0.00229,6737,15.40625,43729
286,sofu1,1,0.00229,6738,15.40854,43729
287,solsbarry,1,0.00229,6739,15.41083,43729
288,sslupsky,1,0.00229,6740,15.41311,43729
289,summer20100514,1,0.00229,6741,15.41540,43729
290,susundberg,1,0.00229,6742,15.41769,43729
291,sysgo-maw,1,0.00229,6743,15.41997,43729
292,Teng-Shih-Wei,1,0.00229,6744,15.42226,43729
293,thelittlehan,1,0.00229,6745,15.42455,43729
294,tims-oticon,1,0.00229,6746,15.42683,43729
295,tjurtsch,1,0.00229,6747,15.42912,43729
296,tlongeri,1,0.00229,6748,15.43141,43729
297,ubicore,1,0.00229,6749,15.43369,43729
298,vikramx2112,1,0.00229,6750,15.43598,43729
299,virgil-nxp,1,0.00229,6751,15.43827,43729
300,vitaly-gaiduk,1,0.00229,6752,15.44055,43729
301,vkchettimada,1,0.00229,6753,15.44284,43729
302,vladoatanasov,1,0.00229,6754,15.44513,43729
303,vslapik,1,0.00229,6755,15.44741,43729
304,weinholtendian,1,0.00229,6756,15.44970,43729
305,westrup,1,0.00229,6757,15.45199,43729
306,yzhou79,1,0.00229,6758,15.45428,43729
