rank_number,actor,commits,percent,cumulative_sum,cumulative_percent,all_commits
151,Dmitry-Me,27,0.00979,22713,8.23236,275899
152,LinusU,27,0.00979,22740,8.24215,275899
153,lucascono,27,0.00979,22767,8.25193,275899
154,m-amr,27,0.00979,22794,8.26172,275899
155,manekinekko,27,0.00979,22821,8.27151,275899
156,sts-ryan-holton,27,0.00979,22848,8.28129,275899
157,tspaeth,27,0.00979,22875,8.29108,275899
158,vanduynslagerp,27,0.00979,22902,8.30086,275899
159,wKoza,27,0.00979,22929,8.31065,275899
160,dcherman,26,0.00942,22955,8.32007,275899
161,Jasper-M,26,0.00942,22981,8.32950,275899
162,keyanzhang,26,0.00942,23007,8.33892,275899
163,tromey,26,0.00942,23033,8.34834,275899
164,yujayee,26,0.00942,23059,8.35777,275899
165,chalin,25,0.00906,23084,8.36683,275899
166,felixmulder,25,0.00906,23109,8.37589,275899
167,tony19,25,0.00906,23134,8.38495,275899
168,tu4mo,25,0.00906,23159,8.39401,275899
169,zamont,25,0.00906,23184,8.40308,275899
170,iamdustan,24,0.00870,23208,8.41177,275899
171,StevenBlack,24,0.00870,23232,8.42047,275899
172,chenglou,23,0.00834,23255,8.42881,275899
173,danbev,23,0.00834,23278,8.43715,275899
174,ivanzotov,23,0.00834,23301,8.44548,275899
175,juleskremer,23,0.00834,23324,8.45382,275899
176,mhatvan,23,0.00834,23347,8.46215,275899
177,satano,23,0.00834,23370,8.47049,275899
178,viktorklang,23,0.00834,23393,8.47883,275899
179,alfonso-presa,22,0.00797,23415,8.48680,275899
180,axelheer,22,0.00797,23437,8.49478,275899
181,chicoxyzzy,22,0.00797,23459,8.50275,275899
182,jiayi11,22,0.00797,23481,8.51072,275899
183,mattez,22,0.00797,23503,8.51870,275899
184,sarunint,22,0.00797,23525,8.52667,275899
185,vcsjones,22,0.00797,23547,8.53464,275899
186,chandanndeep,21,0.00761,23568,8.54226,275899
187,ericmartinezr,21,0.00761,23589,8.54987,275899
188,krytarowski,21,0.00761,23610,8.55748,275899
189,Potapy4,21,0.00761,23631,8.56509,275899
190,SekibOmazic,21,0.00761,23652,8.57270,275899
191,sunn-e,21,0.00761,23673,8.58031,275899
192,timruffles,21,0.00761,23694,8.58793,275899
193,tmorehouse,21,0.00761,23715,8.59554,275899
194,xiaoyinl,21,0.00761,23736,8.60315,275899
195,yungsters,21,0.00761,23757,8.61076,275899
196,bbowyersmyth,20,0.00725,23777,8.61801,275899
197,Drawaes,20,0.00725,23797,8.62526,275899
198,ericmdantas,20,0.00725,23817,8.63251,275899
199,jcblw,20,0.00725,23837,8.63976,275899
200,neilhem,20,0.00725,23857,8.64700,275899
201,OmicronPersei,20,0.00725,23877,8.65425,275899
202,raphamorim,20,0.00725,23897,8.66150,275899
203,scotttrinh,20,0.00725,23917,8.66875,275899
204,sezeresen,20,0.00725,23937,8.67600,275899
205,sjrd,20,0.00725,23957,8.68325,275899
206,willdean,20,0.00725,23977,8.69050,275899
207,719media,19,0.00689,23996,8.69739,275899
208,aickin,19,0.00689,24015,8.70427,275899
209,baooab,19,0.00689,24034,8.71116,275899
210,cebor,19,0.00689,24053,8.71805,275899
211,gionkunz,19,0.00689,24072,8.72493,275899
212,m-alzam,19,0.00689,24091,8.73182,275899
213,marcin-wosinek,19,0.00689,24110,8.73871,275899
214,pdehaan,19,0.00689,24129,8.74559,275899
215,pentp,19,0.00689,24148,8.75248,275899
216,rafaelss95,19,0.00689,24167,8.75936,275899
217,ttowncompiled,19,0.00689,24186,8.76625,275899
218,alexwolfe,18,0.00652,24204,8.77278,275899
219,andreasschroth,18,0.00652,24222,8.77930,275899
220,caesar-chen,18,0.00652,24240,8.78582,275899
221,garhbod,18,0.00652,24258,8.79235,275899
222,jaypinho,18,0.00652,24276,8.79887,275899
223,jeremyvii,18,0.00652,24294,8.80540,275899
224,JustinRChou,18,0.00652,24312,8.81192,275899
225,jvican,18,0.00652,24330,8.81844,275899
226,kadimi,18,0.00652,24348,8.82497,275899
227,kittenking,18,0.00652,24366,8.83149,275899
228,laskoviymishka,18,0.00652,24384,8.83802,275899
229,royklutman,18,0.00652,24402,8.84454,275899
230,sendilkumarn,18,0.00652,24420,8.85107,275899
231,clydin,17,0.00616,24437,8.85723,275899
232,dmjones,17,0.00616,24454,8.86339,275899
233,dota17,17,0.00616,24471,8.86955,275899
234,github-john-doe,17,0.00616,24488,8.87571,275899
235,helmutgranda,17,0.00616,24505,8.88187,275899
236,jbhensley,17,0.00616,24522,8.88804,275899
237,jcouv,17,0.00616,24539,8.89420,275899
238,juergba,17,0.00616,24556,8.90036,275899
239,lunaruan,17,0.00616,24573,8.90652,275899
240,marocchino,17,0.00616,24590,8.91268,275899
241,matbech,17,0.00616,24607,8.91884,275899
242,midzer,17,0.00616,24624,8.92501,275899
243,ochafik,17,0.00616,24641,8.93117,275899
244,piperchester,17,0.00616,24658,8.93733,275899
245,rhenium,17,0.00616,24675,8.94349,275899
246,shuhei,17,0.00616,24692,8.94965,275899
247,sjelin,17,0.00616,24709,8.95581,275899
248,stevermeister,17,0.00616,24726,8.96198,275899
249,syranide,17,0.00616,24743,8.96814,275899
250,tkesgar,17,0.00616,24760,8.97430,275899
251,valorkin,17,0.00616,24777,8.98046,275899
252,yeiacatl,17,0.00616,24794,8.98662,275899
253,arjantijms,16,0.00580,24810,8.99242,275899
254,bastienmoulia,16,0.00580,24826,8.99822,275899
255,bradlygreen,16,0.00580,24842,9.00402,275899
256,exoego,16,0.00580,24858,9.00982,275899
257,Goodwine,16,0.00580,24874,9.01562,275899
258,grant-d,16,0.00580,24890,9.02142,275899
259,hoyosjs,16,0.00580,24906,9.02722,275899
260,jackmu95,16,0.00580,24922,9.03302,275899
261,jasonLaster,16,0.00580,24938,9.03881,275899
262,jchawkins725,16,0.00580,24954,9.04461,275899
263,JoseIgor,16,0.00580,24970,9.05041,275899
264,leshasmp,16,0.00580,24986,9.05621,275899
265,morrissey-ingenious,16,0.00580,25002,9.06201,275899
266,okazou,16,0.00580,25018,9.06781,275899
267,Puigcerber,16,0.00580,25034,9.07361,275899
268,rdarcy1,16,0.00580,25050,9.07941,275899
269,rxaviers,16,0.00580,25066,9.08521,275899
270,shaneparsons,16,0.00580,25082,9.09101,275899
271,stevehobbsdev,16,0.00580,25098,9.09681,275899
272,TylerBrinkley,16,0.00580,25114,9.10261,275899
273,vatsan-madhavan,16,0.00580,25130,9.10841,275899
274,vivian-hu,16,0.00580,25146,9.11420,275899
275,wackerm,16,0.00580,25162,9.12000,275899
276,ymeine,16,0.00580,25178,9.12580,275899
277,arvind0598,15,0.00544,25193,9.13124,275899
278,danielsogl,15,0.00544,25208,9.13668,275899
279,dherges,15,0.00544,25223,9.14211,275899
280,drpicox,15,0.00544,25238,9.14755,275899
281,gjungb,15,0.00544,25253,9.15299,275899
282,jahanzaibsuleman07,15,0.00544,25268,9.15842,275899
283,johndoe31415,15,0.00544,25283,9.16386,275899
284,kutyel,15,0.00544,25298,9.16930,275899
285,kvlsrg,15,0.00544,25313,9.17473,275899
286,lacolaco,15,0.00544,25328,9.18017,275899
287,LittleHuba,15,0.00544,25343,9.18561,275899
288,malkomich,15,0.00544,25358,9.19104,275899
289,rheh,15,0.00544,25373,9.19648,275899
290,spacebark,15,0.00544,25388,9.20192,275899
291,Starsam80,15,0.00544,25403,9.20735,275899
292,stevenaw,15,0.00544,25418,9.21279,275899
293,vanillajonathan,15,0.00544,25433,9.21823,275899
294,wenzhixin,15,0.00544,25448,9.22367,275899
295,yuyokk,15,0.00544,25463,9.22910,275899
296,georgewilde,14,0.00507,25477,9.23418,275899
297,hepin1989,14,0.00507,25491,9.23925,275899
298,JaZo,14,0.00507,25505,9.24432,275899
299,jvitela,14,0.00507,25519,9.24940,275899
300,KatherineGShaw,14,0.00507,25533,9.25447,275899
301,kukac7,14,0.00507,25547,9.25955,275899
302,LoicGoyet,14,0.00507,25561,9.26462,275899
303,mspae,14,0.00507,25575,9.26970,275899
304,nchikanov,14,0.00507,25589,9.27477,275899
305,NikolayPianikov,14,0.00507,25603,9.27985,275899
306,roji,14,0.00507,25617,9.28492,275899
307,spencer1573,14,0.00507,25631,9.28999,275899
308,ssskip,14,0.00507,25645,9.29507,275899
309,vannitotaro,14,0.00507,25659,9.30014,275899
310,x64architecture,14,0.00507,25673,9.30522,275899
311,yangshun,14,0.00507,25687,9.31029,275899
312,adeora,13,0.00471,25700,9.31500,275899
313,alfredmyers,13,0.00471,25713,9.31971,275899
314,atomiomi,13,0.00471,25726,9.32443,275899
315,benbraou,13,0.00471,25739,9.32914,275899
316,BobChao87,13,0.00471,25752,9.33385,275899
317,EasySec,13,0.00471,25765,9.33856,275899
318,gfoidl,13,0.00471,25778,9.34327,275899
319,Gnbrkm41,13,0.00471,25791,9.34799,275899
320,guidovranken,13,0.00471,25804,9.35270,275899
321,isaacl,13,0.00471,25817,9.35741,275899
322,jamiekrug,13,0.00471,25830,9.36212,275899
323,jesselpalmer,13,0.00471,25843,9.36683,275899
324,jkotalik,13,0.00471,25856,9.37155,275899
325,JLHwung,13,0.00471,25869,9.37626,275899
326,Kikobeats,13,0.00471,25882,9.38097,275899
327,KostaVlev,13,0.00471,25895,9.38568,275899
328,LeonardoBraga,13,0.00471,25908,9.39039,275899
329,omsmith,13,0.00471,25921,9.39510,275899
330,paulmillr,13,0.00471,25934,9.39982,275899
331,PeteGillin,13,0.00471,25947,9.40453,275899
332,prateekgoel,13,0.00471,25960,9.40924,275899
333,simonihmig,13,0.00471,25973,9.41395,275899
334,splincode,13,0.00471,25986,9.41866,275899
335,sreeramu,13,0.00471,25999,9.42338,275899
336,StringEpsilon,13,0.00471,26012,9.42809,275899
337,tamascsaba,13,0.00471,26025,9.43280,275899
338,TedSander,13,0.00471,26038,9.43751,275899
339,teropa,13,0.00471,26051,9.44222,275899
340,textbook,13,0.00471,26064,9.44694,275899
341,tjvantoll,13,0.00471,26077,9.45165,275899
342,vatsan-madhavan-msft,13,0.00471,26090,9.45636,275899
343,allanrenucci,12,0.00435,26102,9.46071,275899
344,asnowwolf,12,0.00435,26114,9.46506,275899
345,bnjmnt4n,12,0.00435,26126,9.46941,275899
346,brigand,12,0.00435,26138,9.47376,275899
347,craigmichaelmartin,12,0.00435,26150,9.47811,275899
348,dannyskoog,12,0.00435,26162,9.48246,275899
349,dennisdietrich,12,0.00435,26174,9.48680,275899
350,dmytroyarmak,12,0.00435,26186,9.49115,275899
351,ericcarraway,12,0.00435,26198,9.49550,275899
352,escardin,12,0.00435,26210,9.49985,275899
353,ExE-Boss,12,0.00435,26222,9.50420,275899
354,FiveTimesTheFun,12,0.00435,26234,9.50855,275899
355,geoffbass,12,0.00435,26246,9.51290,275899
356,heikojansen,12,0.00435,26258,9.51725,275899
357,iamchenxin,12,0.00435,26270,9.52160,275899
358,ikarienator,12,0.00435,26282,9.52595,275899
359,janhenke,12,0.00435,26294,9.53030,275899
360,jrumandal,12,0.00435,26306,9.53465,275899
361,julianobrasil,12,0.00435,26318,9.53900,275899
362,juristr,12,0.00435,26330,9.54335,275899
363,makr,12,0.00435,26342,9.54770,275899
364,MatiasPuhakka,12,0.00435,26354,9.55205,275899
365,MrWolfZ,12,0.00435,26366,9.55640,275899
366,mscdex,12,0.00435,26378,9.56075,275899
367,pickfire,12,0.00435,26390,9.56509,275899
368,romanlex,12,0.00435,26402,9.56944,275899
369,schnittstabil,12,0.00435,26414,9.57379,275899
370,tanmay21,12,0.00435,26426,9.57814,275899
371,Teamop,12,0.00435,26438,9.58249,275899
372,TechDavid,12,0.00435,26450,9.58684,275899
373,tojimjiang,12,0.00435,26462,9.59119,275899
374,vamsivarikuti,12,0.00435,26474,9.59554,275899
375,viktor17492,12,0.00435,26486,9.59989,275899
376,yasuf,12,0.00435,26498,9.60424,275899
377,alrra,11,0.00399,26509,9.60823,275899
378,apechimp,11,0.00399,26520,9.61221,275899
379,BeastCode,11,0.00399,26531,9.61620,275899
380,bowenni,11,0.00399,26542,9.62019,275899
381,brenuart,11,0.00399,26553,9.62417,275899
382,CaselIT,11,0.00399,26564,9.62816,275899
383,chrismbarr,11,0.00399,26575,9.63215,275899
384,DaiMichael,11,0.00399,26586,9.63613,275899
385,ejpbruel,11,0.00399,26597,9.64012,275899
386,elidoran,11,0.00399,26608,9.64411,275899
387,hazendaz,11,0.00399,26619,9.64810,275899
388,hughsk,11,0.00399,26630,9.65208,275899
389,hzoo,11,0.00399,26641,9.65607,275899
390,is2ei,11,0.00399,26652,9.66006,275899
391,Isthu,11,0.00399,26663,9.66404,275899
392,jutaz,11,0.00399,26674,9.66803,275899
393,juthilo,11,0.00399,26685,9.67202,275899
394,matthewjh,11,0.00399,26696,9.67600,275899
395,MisatoTremor,11,0.00399,26707,9.67999,275899
396,nesinervink,11,0.00399,26718,9.68398,275899
397,nicohvi,11,0.00399,26729,9.68797,275899
398,octref,11,0.00399,26740,9.69195,275899
399,pascal-cuoq,11,0.00399,26751,9.69594,275899
400,philippevk,11,0.00399,26762,9.69993,275899
401,PikadudeNo1,11,0.00399,26773,9.70391,275899
402,rupl,11,0.00399,26784,9.70790,275899
403,shinnn,11,0.00399,26795,9.71189,275899
404,StanislavUshakov,11,0.00399,26806,9.71587,275899
405,wgao19,11,0.00399,26817,9.71986,275899
406,whawker,11,0.00399,26828,9.72385,275899
407,alireza-mh,10,0.00362,26838,9.72747,275899
408,aorinevo,10,0.00362,26848,9.73110,275899
409,atefBB,10,0.00362,26858,9.73472,275899
410,bbolli,10,0.00362,26868,9.73835,275899
411,bertyhell,10,0.00362,26878,9.74197,275899
412,bhamodi,10,0.00362,26888,9.74560,275899
413,bmarkov,10,0.00362,26898,9.74922,275899
414,Bugcheckers,10,0.00362,26908,9.75284,275899
415,catchsudheera,10,0.00362,26918,9.75647,275899
416,cody,10,0.00362,26928,9.76009,275899
417,cyrilletuzi,10,0.00362,26938,9.76372,275899
418,Degubi,10,0.00362,26948,9.76734,275899
419,Dreamescaper,10,0.00362,26958,9.77097,275899
420,drskullster,10,0.00362,26968,9.77459,275899
421,FireAlkazar,10,0.00362,26978,9.77822,275899
422,flyyang,10,0.00362,26988,9.78184,275899
423,fmalcher,10,0.00362,26998,9.78546,275899
424,graveto,10,0.00362,27008,9.78909,275899
425,jamiebuilds,10,0.00362,27018,9.79271,275899
426,jaredly,10,0.00362,27028,9.79634,275899
427,johanlef,10,0.00362,27038,9.79996,275899
428,JohannesHoppe,10,0.00362,27048,9.80359,275899
429,keertip,10,0.00362,27058,9.80721,275899
430,khellang,10,0.00362,27068,9.81084,275899
431,martinsik,10,0.00362,27078,9.81446,275899
432,max-b,10,0.00362,27088,9.81809,275899
433,MaximLipnin,10,0.00362,27098,9.82171,275899
434,meeque,10,0.00362,27108,9.82533,275899
435,mpociecha,10,0.00362,27118,9.82896,275899
436,namiltd,10,0.00362,27128,9.83258,275899
437,Pereida,10,0.00362,27138,9.83621,275899
438,pfmooney,10,0.00362,27148,9.83983,275899
439,piotrtomiak,10,0.00362,27158,9.84346,275899
440,SamDuvall,10,0.00362,27168,9.84708,275899
441,samjulien,10,0.00362,27178,9.85071,275899
442,simPod,10,0.00362,27188,9.85433,275899
443,the-dwyer,10,0.00362,27198,9.85796,275899
444,vargaz,10,0.00362,27208,9.86158,275899
445,vweevers,10,0.00362,27218,9.86520,275899
446,aavmurphy,9,0.00326,27227,9.86847,275899
447,aisera-mikowski,9,0.00326,27236,9.87173,275899
448,angelsanz,9,0.00326,27245,9.87499,275899
449,anjoshigor,9,0.00326,27254,9.87825,275899
450,antonmoiseev,9,0.00326,27263,9.88151,275899
451,bkyarger,9,0.00326,27272,9.88478,275899
452,Borkason,9,0.00326,27281,9.88804,275899
453,boyter,9,0.00326,27290,9.89130,275899
454,Brocco,9,0.00326,27299,9.89456,275899
455,caiquecastro,9,0.00326,27308,9.89782,275899
456,chrisblossom,9,0.00326,27317,9.90109,275899
457,Corbzilla,9,0.00326,27326,9.90435,275899
458,crandmck,9,0.00326,27335,9.90761,275899
459,cscott,9,0.00326,27344,9.91087,275899
460,denisx,9,0.00326,27353,9.91414,275899
461,dercodercom,9,0.00326,27362,9.91740,275899
462,dulybon1,9,0.00326,27371,9.92066,275899
463,eddiemonge,9,0.00326,27380,9.92392,275899
464,ejball,9,0.00326,27389,9.92718,275899
465,ericnakagawa,9,0.00326,27398,9.93045,275899
466,EzyHow,9,0.00326,27407,9.93371,275899
467,florisverburg,9,0.00326,27416,9.93697,275899
468,gabrielmaldi,9,0.00326,27425,9.94023,275899
469,hannahhoward,9,0.00326,27434,9.94349,275899
470,H--o-l,9,0.00326,27443,9.94676,275899
471,howardcox,9,0.00326,27452,9.95002,275899
472,hterkelsen,9,0.00326,27461,9.95328,275899
473,ItaloBC,9,0.00326,27470,9.95654,275899
474,jarstelfox,9,0.00326,27479,9.95980,275899
475,jddxf,9,0.00326,27488,9.96307,275899
476,jipexu,9,0.00326,27497,9.96633,275899
477,julian-hecker,9,0.00326,27506,9.96959,275899
478,laggingreflex,9,0.00326,27515,9.97285,275899
479,luhenry,9,0.00326,27524,9.97611,275899
480,mysticatea,9,0.00326,27533,9.97938,275899
481,nietras,9,0.00326,27542,9.98264,275899
482,noloader,9,0.00326,27551,9.98590,275899
483,oBusk,9,0.00326,27560,9.98916,275899
484,pablocrivella,9,0.00326,27569,9.99242,275899
485,palerdot,9,0.00326,27578,9.99569,275899
486,parammittal16,9,0.00326,27587,9.99895,275899
487,performantdata,9,0.00326,27596,10.00221,275899
488,pixelastic,9,0.00326,27605,10.00547,275899
489,PowerKiKi,9,0.00326,27614,10.00874,275899
490,pravdomil,9,0.00326,27623,10.01200,275899
491,pwolaq,9,0.00326,27632,10.01526,275899
492,Raynos,9,0.00326,27641,10.01852,275899
493,rickbeerendonk,9,0.00326,27650,10.02178,275899
494,rickhanlonii,9,0.00326,27659,10.02505,275899
495,rorygraves,9,0.00326,27668,10.02831,275899
496,Rychu-Pawel,9,0.00326,27677,10.03157,275899
497,sabruss,9,0.00326,27686,10.03483,275899
498,sam1013,9,0.00326,27695,10.03809,275899
499,schwastek,9,0.00326,27704,10.04136,275899
500,shiftylogic,9,0.00326,27713,10.04462,275899
501,SpicyDwarf,9,0.00326,27722,10.04788,275899
502,stakx,9,0.00326,27731,10.05114,275899
503,steelsojka,9,0.00326,27740,10.05440,275899
504,Suresh918,9,0.00326,27749,10.05767,275899
505,TamarChristinaArm,9,0.00326,27758,10.06093,275899
506,thymikee,9,0.00326,27767,10.06419,275899
507,tomarak,9,0.00326,27776,10.06745,275899
508,trentm,9,0.00326,27785,10.07071,275899
509,triska,9,0.00326,27794,10.07398,275899
510,troydemonbreun,9,0.00326,27803,10.07724,275899
511,vokoshyv,9,0.00326,27812,10.08050,275899
512,vsmenon,9,0.00326,27821,10.08376,275899
513,Yerkon,9,0.00326,27830,10.08702,275899
514,yiminghe,9,0.00326,27839,10.09029,275899
515,YuliaTsareva,9,0.00326,27848,10.09355,275899
516,zackarychapple,9,0.00326,27857,10.09681,275899
517,zgmnkv,9,0.00326,27866,10.10007,275899
518,abalad,8,0.00290,27874,10.10297,275899
519,abhaynikam,8,0.00290,27882,10.10587,275899
520,aesopwolf,8,0.00290,27890,10.10877,275899
521,agcolom,8,0.00290,27898,10.11167,275899
522,AlbertWillemsen-Centric,8,0.00290,27906,10.11457,275899
523,alcfeoh,8,0.00290,27914,10.11747,275899
524,andrius-pra,8,0.00290,27922,10.12037,275899
525,anenviousguest,8,0.00290,27930,10.12327,275899
526,apetrosian,8,0.00290,27938,10.12617,275899
527,arizzitano,8,0.00290,27946,10.12907,275899
528,awiseman,8,0.00290,27954,10.13197,275899
529,bamnet,8,0.00290,27962,10.13487,275899
530,BBlackwo,8,0.00290,27970,10.13777,275899
531,bernard-lin,8,0.00290,27978,10.14067,275899
532,b-laporte,8,0.00290,27986,10.14357,275899
533,blove,8,0.00290,27994,10.14647,275899
534,brad,8,0.00290,28002,10.14937,275899
