Order,Company,Index,File/Directory,Number,Percent,PercentAll
By changed lines,Huawei,7,federation/pkg/federation-controller/service/service_helper_test.go,163,2.876,0.034
By changed lines,Huawei,7,federation/pkg/kubefed,156,2.753,0.032
All By changed lines,Hyper.sh,8,"",4009,0.83,0.83
By changed lines,Hyper.sh,8,pkg,3240,80.818,0.671
By changed lines,Hyper.sh,8,pkg/kubelet,2707,67.523,0.56
By changed lines,Hyper.sh,8,pkg/kubelet/api,1816,45.298,0.376
By changed lines,Hyper.sh,8,pkg/kubelet/api/v1alpha1/runtime,1804,44.999,0.374
By changed lines,Hyper.sh,8,pkg/kubelet/api/v1alpha1/runtime/api.pb.go,1745,43.527,0.361
By changed lines,Hyper.sh,8,pkg/kubelet/apis/cri,372,9.279,0.077
By changed lines,Hyper.sh,8,pkg/kubelet/apis/cri/v1alpha1,365,9.105,0.076
By changed lines,Hyper.sh,8,pkg/kubelet/apis/cri/v1alpha1/api.pb.go,355,8.855,0.074
By changed lines,Hyper.sh,8,plugin/pkg/scheduler,335,8.356,0.069
By changed lines,Hyper.sh,8,plugin/pkg/scheduler/core,309,7.708,0.064
By changed lines,Hyper.sh,8,test/e2e_node,280,6.984,0.058
By changed lines,Hyper.sh,8,test/e2e_node/security_context_test.go,277,6.909,0.057
By changed lines,Hyper.sh,8,pkg/api,273,6.81,0.057
By changed lines,Hyper.sh,8,pkg/fieldpath,255,6.361,0.053
By changed lines,Hyper.sh,8,pkg/kubelet/dockershim,250,6.236,0.052
By changed lines,Hyper.sh,8,pkg/kubelet/kuberuntime,238,5.937,0.049
By changed lines,Hyper.sh,8,pkg/api/v1,224,5.587,0.046
By changed lines,Hyper.sh,8,staging/src/k8s.io/client-go,142,3.542,0.029
All By changed lines,IBM,9,"",3860,0.799,0.799
By changed lines,IBM,9,pkg,1819,47.124,0.377
By changed lines,IBM,9,plugin,1002,25.959,0.207
By changed lines,IBM,9,plugin/pkg,998,25.855,0.207
By changed lines,IBM,9,plugin/pkg/scheduler,856,22.176,0.177
By changed lines,IBM,9,pkg/api,781,20.233,0.162
By changed lines,IBM,9,pkg/api/v1,606,15.699,0.125
By changed lines,IBM,9,staging/src/k8s.io,565,14.637,0.117
By changed lines,IBM,9,pkg/kubelet,443,11.477,0.092
By changed lines,IBM,9,pkg/api/v1/defaults_test.go,386,10.0,0.08
By changed lines,IBM,9,plugin/pkg/scheduler/schedulercache,320,8.29,0.066
By changed lines,IBM,9,pkg/kubectl,303,7.85,0.063
By changed lines,IBM,9,plugin/pkg/scheduler/schedulercache/cache_test.go,273,7.073,0.057
By changed lines,IBM,9,test,261,6.762,0.054
By changed lines,IBM,9,plugin/pkg/scheduler/algorithm,260,6.736,0.054
By changed lines,IBM,9,test/e2e,252,6.528,0.052
By changed lines,IBM,9,test/e2e/testing-manifests/statefulset,236,6.114,0.049
By changed lines,IBM,9,pkg/controller,217,5.622,0.045
By changed lines,IBM,9,staging/src/k8s.io/client-go,199,5.155,0.041
By changed lines,IBM,9,pkg/kubelet/types,195,5.052,0.04
By changed lines,IBM,9,staging/src/k8s.io/apimachinery/pkg,188,4.87,0.039
By changed lines,IBM,9,staging/src/k8s.io/apimachinery/pkg/api/resource,186,4.819,0.039
All By changed lines,Kelowna,10,"",3471,0.719,0.719
By changed lines,Kelowna,10,docs,1548,44.598,0.321
By changed lines,Kelowna,10,api,1068,30.769,0.221
By changed lines,Kelowna,10,docs/user-guide,951,27.398,0.197
By changed lines,Kelowna,10,api/swagger-spec,714,20.57,0.148
By changed lines,Kelowna,10,api/openapi-spec/swagger.json,354,10.199,0.073
By changed lines,Kelowna,10,docs/user-guide/kubectl-overview.md,285,8.211,0.059
By changed lines,Kelowna,10,federation/apis,244,7.03,0.051
By changed lines,Kelowna,10,pkg,211,6.079,0.044
By changed lines,Kelowna,10,staging/src/k8s.io,204,5.877,0.042
By changed lines,Kelowna,10,docs/getting-started-guides,186,5.359,0.039
By changed lines,Kelowna,10,docs/admin,174,5.013,0.036
By changed lines,Kelowna,10,staging/src/k8s.io/client-go,174,5.013,0.036
By changed lines,Kelowna,10,staging/src/k8s.io/client-go/pkg,164,4.725,0.034
By changed lines,Kelowna,10,docs/api.md,161,4.638,0.033
By changed lines,Kelowna,10,api/swagger-spec/v1.json,147,4.235,0.03
By changed lines,Kelowna,10,federation/apis/swagger-spec,137,3.947,0.028
By changed lines,Kelowna,10,docs/user-guide/kubectl,133,3.832,0.028
By changed lines,Kelowna,10,docs/user-guide/kubectl-cheatsheet.md,126,3.63,0.026
By changed lines,Kelowna,10,pkg/apis,105,3.025,0.022
By changed lines,Kelowna,10,federation/apis/openapi-spec/swagger.json,103,2.967,0.021
All By changed lines,Apache,11,"",3417,0.707,0.707
By changed lines,Apache,11,plugin,1834,53.673,0.38
By changed lines,Apache,11,plugin/pkg,1833,53.644,0.38
By changed lines,Apache,11,plugin/pkg/admission/webhook,1758,51.449,0.364
By changed lines,Apache,11,staging/src/k8s.io/apiserver/pkg/util/webhook,946,27.685,0.196
By changed lines,Apache,11,pkg,608,17.793,0.126
By changed lines,Apache,11,staging/src/k8s.io/apiserver/pkg/util/webhook/webhook_test.go,607,17.764,0.126
By changed lines,Apache,11,pkg/apis/admission,555,16.242,0.115
By changed lines,Apache,11,plugin/pkg/admission/webhook/admission_test.go,369,10.799,0.076
By changed lines,Apache,11,plugin/pkg/admission/webhook/rules_test.go,309,9.043,0.064
By changed lines,Apache,11,pkg/apis/admission/v1alpha1,277,8.107,0.057
By changed lines,Apache,11,plugin/pkg/admission/webhook/config_test.go,220,6.438,0.046
By changed lines,Apache,11,plugin/pkg/admission/webhook/certs_test.go,218,6.38,0.045
By changed lines,Apache,11,staging/src/k8s.io/apiserver/pkg/util/webhook/certs_test.go,214,6.263,0.044
By changed lines,Apache,11,plugin/pkg/admission/webhook/admission.go,164,4.8,0.034
By changed lines,Apache,11,plugin/pkg/admission/webhook/config.go,120,3.512,0.025
By changed lines,Apache,11,plugin/pkg/admission/webhook/gencerts.sh,107,3.131,0.022
By changed lines,Apache,11,staging/src/k8s.io/apiserver/pkg/util/webhook/gencerts.sh,107,3.131,0.022
All By changed lines,storageos,12,"",3194,0.661,0.661
By changed lines,storageos,12,pkg,2079,65.091,0.43
By changed lines,storageos,12,pkg/volume,1813,56.763,0.375
By changed lines,storageos,12,pkg/volume/storageos,1812,56.731,0.375
By changed lines,storageos,12,pkg/volume/storageos/storageos.go,741,23.2,0.153
By changed lines,storageos,12,examples,652,20.413,0.135
By changed lines,storageos,12,examples/volumes/storageos,628,19.662,0.13
By changed lines,storageos,12,examples/volumes/storageos/README.md,475,14.872,0.098
By changed lines,storageos,12,pkg/volume/storageos/storageos_util.go,374,11.709,0.077
By changed lines,storageos,12,pkg/volume/storageos/storageos_test.go,370,11.584,0.077
By changed lines,storageos,12,api,268,8.391,0.055
By changed lines,storageos,12,pkg/api,240,7.514,0.05
By changed lines,storageos,12,pkg/volume/storageos/storageos_util_test.go,235,7.358,0.049
By changed lines,storageos,12,api/swagger-spec,210,6.575,0.043
By changed lines,storageos,12,staging/src/k8s.io/client-go/pkg,127,3.976,0.026
By changed lines,storageos,12,staging/src/k8s.io/client-go/pkg/api,126,3.945,0.026
By changed lines,storageos,12,pkg/api/v1,73,2.286,0.015
By changed lines,storageos,12,pkg/volume/storageos/BUILD,69,2.16,0.014
By changed lines,storageos,12,staging/src/k8s.io/client-go/pkg/api/v1/types.go,63,1.972,0.013
By changed lines,storageos,12,staging/src/k8s.io/client-go/pkg/api/types.go,63,1.972,0.013
All By changed lines,Fujitsu,13,"",3027,0.627,0.627
By changed lines,Fujitsu,13,pkg,2218,73.274,0.459
By changed lines,Fujitsu,13,pkg/kubectl,1520,50.215,0.315
By changed lines,Fujitsu,13,pkg/kubectl/cmd,1487,49.125,0.308
By changed lines,Fujitsu,13,pkg/kubectl/cmd/set,711,23.489,0.147
By changed lines,Fujitsu,13,pkg/kubectl/cmd/set/set_subject_test.go,427,14.106,0.088
By changed lines,Fujitsu,13,cmd,396,13.082,0.082
By changed lines,Fujitsu,13,cmd/kubeadm,393,12.983,0.081
By changed lines,Fujitsu,13,pkg/printers,314,10.373,0.065
By changed lines,Fujitsu,13,pkg/registry,314,10.373,0.065
By changed lines,Fujitsu,13,pkg/registry/rbac/validation,313,10.34,0.065
By changed lines,Fujitsu,13,pkg/printers/internalversion,304,10.043,0.063
By changed lines,Fujitsu,13,pkg/kubectl/cmd/create_clusterrole_test.go,290,9.58,0.06
By changed lines,Fujitsu,13,pkg/kubectl/cmd/set/set_subject.go,278,9.184,0.058
By changed lines,Fujitsu,13,cmd/kubeadm/app,261,8.622,0.054
By changed lines,Fujitsu,13,staging/src/k8s.io,222,7.334,0.046
By changed lines,Fujitsu,13,pkg/registry/rbac/validation/policy_compact_test.go,214,7.07,0.044
By changed lines,Fujitsu,13,hack,169,5.583,0.035
By changed lines,Fujitsu,13,pkg/printers/internalversion/describe.go,165,5.451,0.034
By changed lines,Fujitsu,13,cmd/kubeadm/app/master,159,5.253,0.033
By changed lines,Fujitsu,13,pkg/kubectl/cmd/create_role_test.go,148,4.889,0.031
By changed lines,Fujitsu,13,pkg/printers/internalversion/printers.go,137,4.526,0.028
By changed lines,Fujitsu,13,cmd/kubeadm/test/cmd,132,4.361,0.027
All By changed lines,EasyStack,14,"",2987,0.618,0.618
By changed lines,EasyStack,14,pkg,2401,80.382,0.497
By changed lines,EasyStack,14,pkg/controller,1376,46.066,0.285
By changed lines,EasyStack,14,pkg/controller/volume,1218,40.777,0.252
By changed lines,EasyStack,14,pkg/controller/volume/attachdetach,775,25.946,0.16
By changed lines,EasyStack,14,pkg/volume,396,13.257,0.082
By changed lines,EasyStack,14,pkg/controller/volume/persistentvolume,384,12.856,0.08
By changed lines,EasyStack,14,pkg/volume/cinder,307,10.278,0.064
By changed lines,EasyStack,14,pkg/cloudprovider/providers,296,9.91,0.061
By changed lines,EasyStack,14,pkg/controller/volume/attachdetach/util,289,9.675,0.06
By changed lines,EasyStack,14,pkg/kubelet,278,9.307,0.058
By changed lines,EasyStack,14,test,252,8.437,0.052
By changed lines,EasyStack,14,pkg/controller/volume/attachdetach/util/util.go,252,8.437,0.052
By changed lines,EasyStack,14,pkg/cloudprovider/providers/openstack,242,8.102,0.05
By changed lines,EasyStack,14,pkg/kubelet/volumemanager,225,7.533,0.047
By changed lines,EasyStack,14,pkg/controller/volume/attachdetach/attach_detach_controller.go,224,7.499,0.046
By changed lines,EasyStack,14,pkg/controller/volume/attachdetach/populator,216,7.231,0.045
By changed lines,EasyStack,14,pkg/kubelet/volumemanager/populator,214,7.164,0.044
By changed lines,EasyStack,14,pkg/kubelet/volumemanager/populator/desired_state_of_world_populator_test.go,179,5.993,0.037
By changed lines,EasyStack,14,pkg/volume/cinder/attacher.go,158,5.29,0.033
By changed lines,EasyStack,14,test/e2e,149,4.988,0.031
By changed lines,EasyStack,14,pkg/volume/cinder/attacher_test.go,144,4.821,0.03
By changed lines,EasyStack,14,pkg/controller/volume/attachdetach/populator/desired_state_of_world_populator_test.go,137,4.587,0.028
By changed lines,EasyStack,14,pkg/controller/service,137,4.587,0.028
By changed lines,EasyStack,14,federation,133,4.453,0.028
All By changed lines,ASG Consulting,15,"",2726,0.564,0.564
By changed lines,ASG Consulting,15,cmd,920,33.749,0.19
By changed lines,ASG Consulting,15,staging/src/k8s.io,908,33.309,0.188
By changed lines,ASG Consulting,15,cmd/kube-proxy,777,28.503,0.161
By changed lines,ASG Consulting,15,cmd/kube-proxy/app,753,27.623,0.156
By changed lines,ASG Consulting,15,staging/src/k8s.io/apimachinery/pkg/util,614,22.524,0.127
By changed lines,ASG Consulting,15,pkg,607,22.267,0.126
By changed lines,ASG Consulting,15,staging/src/k8s.io/apimachinery/pkg/util/httpstream/spdy,487,17.865,0.101
By changed lines,ASG Consulting,15,cmd/kube-proxy/app/server.go,461,16.911,0.095
By changed lines,ASG Consulting,15,staging/src/k8s.io/apimachinery/pkg/util/httpstream/spdy/roundtripper_test.go,428,15.701,0.089
By changed lines,ASG Consulting,15,pkg/controller,293,10.748,0.061
By changed lines,ASG Consulting,15,pkg/apis/componentconfig,195,7.153,0.04
By changed lines,ASG Consulting,15,cmd/kube-proxy/app/options,143,5.246,0.03
By changed lines,ASG Consulting,15,test,140,5.136,0.029
By changed lines,ASG Consulting,15,pkg/controller/garbagecollector,136,4.989,0.028
By changed lines,ASG Consulting,15,cmd/kube-proxy/app/server_test.go,135,4.952,0.028
By changed lines,ASG Consulting,15,staging/src/k8s.io/apimachinery/pkg/util/net/http.go,127,4.659,0.026
By changed lines,ASG Consulting,15,staging/src/k8s.io/apiserver/pkg,113,4.145,0.023
All By changed lines,NotFound,16,"",110,0.023,0.023
By changed lines,NotFound,16,pkg,47,42.727,0.01
By changed lines,NotFound,16,pkg/controller,43,39.091,0.009
By changed lines,NotFound,16,cmd/kube-controller-manager/app,39,35.455,0.008
By changed lines,NotFound,16,cmd/kube-controller-manager/app/options/options.go,37,33.636,0.008
By changed lines,NotFound,16,pkg/controller/podautoscaler,25,22.727,0.005
By changed lines,NotFound,16,cluster/addons/registry,18,16.364,0.004
By changed lines,NotFound,16,pkg/controller/podautoscaler/horizontal.go,17,15.455,0.004
By changed lines,NotFound,16,pkg/controller/garbagecollector/graph_builder.go,14,12.727,0.003
By changed lines,NotFound,16,cluster/addons/registry/README.md,13,11.818,0.003
By changed lines,NotFound,16,pkg/controller/volume/persistentvolume/pv_controller.go,4,3.636,0.001
By changed lines,NotFound,16,pkg/apis/componentconfig,4,3.636,0.001
By changed lines,NotFound,16,pkg/controller/volume/persistentvolume,4,3.636,0.001
By changed lines,NotFound,16,staging/src,4,3.636,0.001
By changed lines,NotFound,16,pkg/apis/componentconfig/types.go,4,3.636,0.001
By changed lines,NotFound,16,staging/src/k8s.io,4,3.636,0.001
By changed lines,NotFound,16,pkg/apis,4,3.636,0.001
By changed lines,NotFound,16,staging,4,3.636,0.001
By changed lines,NotFound,16,pkg/controller/podautoscaler/horizontal_test.go,4,3.636,0.001
All By number of commits to file,All,0,"",13540,100.0,100.0
All By number of commits to file,Google,1,"",6432,47.504,47.504
By number of commits to file,Google,1,pkg,2638,41.014,19.483
By number of commits to file,Google,1,staging,1166,18.128,8.612
By number of commits to file,Google,1,staging/src/k8s.io,1159,18.019,8.56
By number of commits to file,Google,1,test,647,10.059,4.778
By number of commits to file,Google,1,staging/src/k8s.io/client-go,624,9.701,4.609
By number of commits to file,Google,1,docs,508,7.898,3.752
By number of commits to file,Google,1,pkg/kubelet,496,7.711,3.663
By number of commits to file,Google,1,pkg/client,427,6.639,3.154
By number of commits to file,Google,1,cluster,381,5.924,2.814
By number of commits to file,Google,1,test/e2e,326,5.068,2.408
By number of commits to file,Google,1,cmd,305,4.742,2.253
By number of commits to file,Google,1,federation,296,4.602,2.186
By number of commits to file,Google,1,pkg/controller,278,4.322,2.053
By number of commits to file,Google,1,staging/src/k8s.io/apiserver,256,3.98,1.891
By number of commits to file,Google,1,staging/src/k8s.io/client-go/pkg,252,3.918,1.861
By number of commits to file,Google,1,staging/src/k8s.io/apiserver/pkg,229,3.56,1.691
By number of commits to file,Google,1,pkg/client/clientset_generated,220,3.42,1.625
By number of commits to file,Google,1,docs/man/man1,213,3.312,1.573
By number of commits to file,Google,1,pkg/apis,210,3.265,1.551
By number of commits to file,Google,1,pkg/api,192,2.985,1.418
By number of commits to file,Google,1,docs/user-guide/kubectl,180,2.799,1.329
By number of commits to file,Google,1,pkg/kubectl,174,2.705,1.285
All By number of commits to file,Red Hat,2,"",3428,25.318,25.318
By number of commits to file,Red Hat,2,staging,1220,35.589,9.01
By number of commits to file,Red Hat,2,staging/src/k8s.io,1216,35.473,8.981
By number of commits to file,Red Hat,2,pkg,1119,32.643,8.264
By number of commits to file,Red Hat,2,staging/src/k8s.io/apiserver,370,10.793,2.733
By number of commits to file,Red Hat,2,staging/src/k8s.io/apiserver/pkg,355,10.356,2.622
By number of commits to file,Red Hat,2,test,343,10.006,2.533
By number of commits to file,Red Hat,2,staging/src/k8s.io/kube-apiextensions-server,325,9.481,2.4
By number of commits to file,Red Hat,2,staging/src/k8s.io/kube-apiextensions-server/pkg,271,7.905,2.001
By number of commits to file,Red Hat,2,pkg/kubectl,216,6.301,1.595
By number of commits to file,Red Hat,2,pkg/registry,209,6.097,1.544
By number of commits to file,Red Hat,2,staging/src/k8s.io/client-go,180,5.251,1.329
By number of commits to file,Red Hat,2,plugin,175,5.105,1.292
By number of commits to file,Red Hat,2,pkg/kubectl/cmd,175,5.105,1.292
By number of commits to file,Red Hat,2,federation,171,4.988,1.263
By number of commits to file,Red Hat,2,plugin/pkg,161,4.697,1.189
By number of commits to file,Red Hat,2,staging/src/k8s.io/apiserver/pkg/server,152,4.434,1.123
By number of commits to file,Red Hat,2,test/e2e,150,4.376,1.108
By number of commits to file,Red Hat,2,pkg/controller,128,3.734,0.945
By number of commits to file,Red Hat,2,staging/src/k8s.io/kube-apiextensions-server/pkg/client,124,3.617,0.916
By number of commits to file,Red Hat,2,staging/src/k8s.io/apiextensions-apiserver,119,3.471,0.879
By number of commits to file,Red Hat,2,staging/src/k8s.io/kube-aggregator,113,3.296,0.835
By number of commits to file,Red Hat,2,cmd,113,3.296,0.835
By number of commits to file,Red Hat,2,plugin/pkg/admission,113,3.296,0.835
By number of commits to file,Red Hat,2,test/integration,110,3.209,0.812
All By number of commits to file,Self,3,"",427,3.154,3.154
By number of commits to file,Self,3,pkg,132,30.913,0.975
By number of commits to file,Self,3,cluster,77,18.033,0.569
By number of commits to file,Self,3,plugin,64,14.988,0.473
By number of commits to file,Self,3,plugin/pkg,62,14.52,0.458
By number of commits to file,Self,3,plugin/pkg/admission,60,14.052,0.443
By number of commits to file,Self,3,cmd,54,12.646,0.399
By number of commits to file,Self,3,cluster/juju/layers,45,10.539,0.332
