Order,Company,Index,File/Directory,Number,Percent,PercentAll
By changed lines,Huawei,8,federation/client/clientset_generated/federation_release_1_4/typed,773,15.31,0.12
By changed lines,Huawei,8,pkg,764,15.132,0.118
By changed lines,Huawei,8,federation/pkg/federation-controller/replicaset,760,15.052,0.118
By changed lines,Huawei,8,pkg/api,530,10.497,0.082
By changed lines,Huawei,8,federation/pkg/federation-controller/replicaset/replicasetcontroller.go,506,10.022,0.078
By changed lines,Huawei,8,federation/pkg/federation-controller/secret,496,9.824,0.077
By changed lines,Huawei,8,federation/client/clientset_generated/federation_internalclientset/typed/extensions/unversioned,491,9.725,0.076
By changed lines,Huawei,8,federation/client/clientset_generated/federation_release_1_4/typed/extensions/v1beta1,486,9.626,0.075
By changed lines,Huawei,8,federation/pkg/federation-controller/secret/secret_controller.go,300,5.942,0.047
By changed lines,Huawei,8,plugin/pkg/scheduler,297,5.882,0.046
By changed lines,Huawei,8,federation/client/clientset_generated/federation_release_1_4/typed/core,283,5.605,0.044
All By changed lines,Ammeon,9,"",2843,0.441,0.441
By changed lines,Ammeon,9,docs,1732,60.922,0.268
By changed lines,Ammeon,9,pkg,786,27.647,0.122
By changed lines,Ammeon,9,pkg/cloudprovider/providers/openstack,723,25.431,0.112
By changed lines,Ammeon,9,docs/user-guide,645,22.687,0.1
By changed lines,Ammeon,9,pkg/cloudprovider/providers/openstack/openstack.go,332,11.678,0.051
By changed lines,Ammeon,9,docs/user-guide/kubectl,295,10.376,0.046
By changed lines,Ammeon,9,examples,279,9.814,0.043
By changed lines,Ammeon,9,docs/proposals,266,9.356,0.041
By changed lines,Ammeon,9,pkg/cloudprovider/providers/openstack/openstack_volumes.go,228,8.02,0.035
By changed lines,Ammeon,9,docs/devel,228,8.02,0.035
By changed lines,Ammeon,9,docs/design,218,7.668,0.034
By changed lines,Ammeon,9,docs/admin,180,6.331,0.028
By changed lines,Ammeon,9,docs/getting-started-guides,165,5.804,0.026
By changed lines,Ammeon,9,pkg/cloudprovider/providers/openstack/openstack_instances.go,163,5.733,0.025
By changed lines,Ammeon,9,examples/volumes,55,1.935,0.009
By changed lines,Ammeon,9,examples/storage,35,1.231,0.005
By changed lines,Ammeon,9,pkg/kubectl/cmd,31,1.09,0.005
All By changed lines,eBay,10,"",2665,0.413,0.413
By changed lines,eBay,10,test/e2e,2313,86.792,0.359
By changed lines,eBay,10,test/e2e/ingress_utils.go,561,21.051,0.087
By changed lines,eBay,10,test/e2e/ingress.go,525,19.7,0.081
By changed lines,eBay,10,test/e2e/federated-ingress.go,416,15.61,0.064
By changed lines,eBay,10,test/e2e/federation-util.go,367,13.771,0.057
By changed lines,eBay,10,test/e2e/federated-service.go,348,13.058,0.054
By changed lines,eBay,10,pkg,332,12.458,0.051
By changed lines,eBay,10,pkg/controller/service,266,9.981,0.041
By changed lines,eBay,10,pkg/controller/service/servicecontroller.go,257,9.644,0.04
By changed lines,eBay,10,test/e2e/federation-ingress.go,92,3.452,0.014
By changed lines,eBay,10,pkg/util,46,1.726,0.007
All By changed lines,Microsoft,11,"",2653,0.411,0.411
By changed lines,Microsoft,11,pkg,2588,97.55,0.401
By changed lines,Microsoft,11,pkg/cloudprovider,2277,85.827,0.353
By changed lines,Microsoft,11,pkg/cloudprovider/providers,2269,85.526,0.352
By changed lines,Microsoft,11,pkg/cloudprovider/providers/azure,2049,77.233,0.318
By changed lines,Microsoft,11,pkg/cloudprovider/providers/azure/azure_loadbalancer.go,611,23.031,0.095
By changed lines,Microsoft,11,pkg/cloudprovider/providers/azure/azure_test.go,517,19.487,0.08
By changed lines,Microsoft,11,pkg/cloudprovider/providers/azure/azure_util.go,236,8.896,0.037
By changed lines,Microsoft,11,pkg/cloudprovider/providers/aws,182,6.86,0.028
By changed lines,Microsoft,11,pkg/cloudprovider/providers/azure/azure.go,173,6.521,0.027
By changed lines,Microsoft,11,pkg/cloudprovider/providers/azure/azure_routes.go,161,6.069,0.025
By changed lines,Microsoft,11,pkg/cloudprovider/providers/azure/azure_instances.go,146,5.503,0.023
By changed lines,Microsoft,11,pkg/cloudprovider/providers/aws/aws.go,140,5.277,0.022
By changed lines,Microsoft,11,pkg/master,124,4.674,0.019
By changed lines,Microsoft,11,pkg/cloudprovider/providers/azure/azure_wrap.go,124,4.674,0.019
By changed lines,Microsoft,11,pkg/master/master.go,92,3.468,0.014
By changed lines,Microsoft,11,pkg/client/unversioned/clientcmd,88,3.317,0.014
By changed lines,Microsoft,11,pkg/cloudprovider/providers/azure/azure_zones.go,78,2.94,0.012
By changed lines,Microsoft,11,pkg/client/unversioned/clientcmd/client_config_test.go,76,2.865,0.012
By changed lines,Microsoft,11,hack,53,1.998,0.008
By changed lines,Microsoft,11,hack/make-rules/test-cmd.sh,51,1.922,0.008
By changed lines,Microsoft,11,pkg/kubectl,44,1.658,0.007
By changed lines,Microsoft,11,pkg/apiserver,33,1.244,0.005
All By changed lines,Juniper Networks,12,"",1684,0.261,0.261
By changed lines,Juniper Networks,12,cluster,1684,100.0,0.261
By changed lines,Juniper Networks,12,cluster/azure-legacy,991,58.848,0.154
By changed lines,Juniper Networks,12,cluster/saltbase,690,40.974,0.107
By changed lines,Juniper Networks,12,cluster/saltbase/salt,686,40.736,0.106
By changed lines,Juniper Networks,12,cluster/azure-legacy/util.sh,555,32.957,0.086
By changed lines,Juniper Networks,12,cluster/azure-legacy/templates,369,21.912,0.057
By changed lines,Juniper Networks,12,cluster/saltbase/salt/nginx,251,14.905,0.039
By changed lines,Juniper Networks,12,cluster/saltbase/salt/openvpn,157,9.323,0.024
By changed lines,Juniper Networks,12,cluster/saltbase/salt/openvpn/server.conf,123,7.304,0.019
By changed lines,Juniper Networks,12,cluster/azure-legacy/templates/salt-master.sh,93,5.523,0.014
By changed lines,Juniper Networks,12,cluster/saltbase/salt/docker/init.sls,88,5.226,0.014
By changed lines,Juniper Networks,12,cluster/azure-legacy/templates/create-kubeconfig.sh,77,4.572,0.012
By changed lines,Juniper Networks,12,cluster/azure-legacy/templates/salt-minion.sh,76,4.513,0.012
By changed lines,Juniper Networks,12,cluster/saltbase/salt/kube-proxy,71,4.216,0.011
By changed lines,Juniper Networks,12,cluster/saltbase/salt/kube-proxy/default,70,4.157,0.011
By changed lines,Juniper Networks,12,cluster/saltbase/salt/openvpn-client,69,4.097,0.011
By changed lines,Juniper Networks,12,cluster/saltbase/salt/nginx/kubernetes-site,66,3.919,0.01
By changed lines,Juniper Networks,12,cluster/azure-legacy/config-default.sh,65,3.86,0.01
By changed lines,Juniper Networks,12,cluster/saltbase/salt/nginx/init.sls,64,3.8,0.01
By changed lines,Juniper Networks,12,cluster/saltbase/salt/nginx/nginx.conf,61,3.622,0.009
By changed lines,Juniper Networks,12,cluster/saltbase/salt/nginx/nginx.json,60,3.563,0.009
By changed lines,Juniper Networks,12,cluster/azure-legacy/templates/common.sh,58,3.444,0.009
By changed lines,Juniper Networks,12,cluster/saltbase/salt/openvpn-client/client.conf,53,3.147,0.008
By changed lines,Juniper Networks,12,cluster/azure-legacy/templates/download-release.sh,35,2.078,0.005
All By changed lines,Net EASE 网易有态度,13,"",1327,0.206,0.206
By changed lines,Net EASE 网易有态度,13,pkg,1233,92.916,0.191
By changed lines,Net EASE 网易有态度,13,pkg/kubectl,647,48.757,0.1
By changed lines,Net EASE 网易有态度,13,pkg/kubectl/cmd,561,42.276,0.087
By changed lines,Net EASE 网易有态度,13,pkg/kubectl/cmd/templates,399,30.068,0.062
By changed lines,Net EASE 网易有态度,13,pkg/kubectl/cmd/templates/templater.go,300,22.607,0.047
By changed lines,Net EASE 网易有态度,13,pkg/registry,238,17.935,0.037
By changed lines,Net EASE 网易有态度,13,pkg/controller,195,14.695,0.03
By changed lines,Net EASE 网易有态度,13,pkg/controller/node,193,14.544,0.03
By changed lines,Net EASE 网易有态度,13,pkg/registry/service,188,14.167,0.029
By changed lines,Net EASE 网易有态度,13,pkg/util,145,10.927,0.022
By changed lines,Net EASE 网易有态度,13,pkg/util/yaml,137,10.324,0.021
By changed lines,Net EASE 网易有态度,13,pkg/registry/service/rest_test.go,120,9.043,0.019
By changed lines,Net EASE 网易有态度,13,pkg/kubectl/cmd/templates/templates.go,99,7.46,0.015
By changed lines,Net EASE 网易有态度,13,pkg/kubectl/cmd/cmd.go,90,6.782,0.014
By changed lines,Net EASE 网易有态度,13,pkg/controller/node/nodecontroller_test.go,78,5.878,0.012
By changed lines,Net EASE 网易有态度,13,pkg/util/yaml/decoder.go,69,5.2,0.011
By changed lines,Net EASE 网易有态度,13,pkg/util/yaml/decoder_test.go,68,5.124,0.011
By changed lines,Net EASE 网易有态度,13,pkg/controller/node/test_utils.go,67,5.049,0.01
By changed lines,Net EASE 网易有态度,13,pkg/registry/rangeallocation,50,3.768,0.008
By changed lines,Net EASE 网易有态度,13,pkg/kubectl/run_test.go,49,3.693,0.008
By changed lines,Net EASE 网易有态度,13,pkg/registry/service/rest.go,48,3.617,0.007
By changed lines,Net EASE 网易有态度,13,test/e2e/service.go,47,3.542,0.007
By changed lines,Net EASE 网易有态度,13,docs,44,3.316,0.007
All By changed lines,VMware,14,"",1242,0.193,0.193
By changed lines,VMware,14,pkg,1241,99.919,0.192
By changed lines,VMware,14,pkg/volume/vsphere_volume,806,64.895,0.125
By changed lines,VMware,14,pkg/volume/vsphere_volume/attacher_test.go,314,25.282,0.049
By changed lines,VMware,14,pkg/cloudprovider/providers/vsphere/vsphere.go,286,23.027,0.044
By changed lines,VMware,14,pkg/volume/vsphere_volume/attacher.go,243,19.565,0.038
By changed lines,VMware,14,pkg/client/restclient/client_test.go,149,11.997,0.023
By changed lines,VMware,14,pkg/volume/vsphere_volume/vsphere_volume_util.go,115,9.259,0.018
By changed lines,VMware,14,pkg/volume/vsphere_volume/vsphere_volume.go,93,7.488,0.014
By changed lines,VMware,14,pkg/volume/vsphere_volume/vsphere_volume_test.go,41,3.301,0.006
All By changed lines,Schuberg Philis,15,"",1112,0.172,0.172
By changed lines,Schuberg Philis,15,pkg/cloudprovider/providers,1111,99.91,0.172
By changed lines,Schuberg Philis,15,pkg/cloudprovider/providers/cloudstack,1110,99.82,0.172
By changed lines,Schuberg Philis,15,pkg/cloudprovider/providers/cloudstack/cloudstack_loadbalancer.go,543,48.831,0.084
By changed lines,Schuberg Philis,15,pkg/cloudprovider/providers/cloudstack/cloudstack.go,423,38.04,0.066
By changed lines,Schuberg Philis,15,pkg/cloudprovider/providers/cloudstack/cloudstack_test.go,141,12.68,0.022
All By changed lines,NotFound,16,"",24,0.004,0.004
By changed lines,NotFound,16,pkg,13,54.167,0.002
By changed lines,NotFound,16,pkg/cloudprovider/providers/aws,12,50.0,0.002
By changed lines,NotFound,16,cluster/ubuntu,8,33.333,0.001
By changed lines,NotFound,16,pkg/cloudprovider/providers/aws/aws.go,7,29.167,0.001
By changed lines,NotFound,16,pkg/cloudprovider/providers/aws/aws_test.go,5,20.833,0.001
By changed lines,NotFound,16,cluster/ubuntu/master/init_conf,4,16.667,0.001
By changed lines,NotFound,16,docs/design/resource-qos.md,2,8.333,0.0
By changed lines,NotFound,16,cluster/ubuntu/minion,2,8.333,0.0
By changed lines,NotFound,16,docs,2,8.333,0.0
By changed lines,NotFound,16,cluster/ubuntu/minion/init_conf,2,8.333,0.0
By changed lines,NotFound,16,test/images,1,4.167,0.0
By changed lines,NotFound,16,cluster/ubuntu/master-flannel/init_conf,1,4.167,0.0
By changed lines,NotFound,16,cluster/ubuntu/minion-flannel/init_conf,1,4.167,0.0
By changed lines,NotFound,16,test/images/pets/redis,1,4.167,0.0
By changed lines,NotFound,16,pkg/kubectl/cmd/util,1,4.167,0.0
By changed lines,NotFound,16,test,1,4.167,0.0
By changed lines,NotFound,16,cluster/ubuntu/master/init_conf/kube-controller-manager.conf,1,4.167,0.0
By changed lines,NotFound,16,cluster/ubuntu/master/init_conf/etcd.conf,1,4.167,0.0
By changed lines,NotFound,16,cluster/ubuntu/master/init_conf/kube-scheduler.conf,1,4.167,0.0
By changed lines,NotFound,16,cluster/ubuntu/master-flannel/init_conf/flanneld.conf,1,4.167,0.0
All By number of commits to file,All,0,"",15117,100.0,100.0
All By number of commits to file,Google,1,"",10304,68.162,68.162
By number of commits to file,Google,1,pkg,4140,40.179,27.386
By number of commits to file,Google,1,staging,1136,11.025,7.515
By number of commits to file,Google,1,staging/src/k8s.io/client-go,1135,11.015,7.508
By number of commits to file,Google,1,staging/src/k8s.io/client-go/1.4,1124,10.908,7.435
By number of commits to file,Google,1,pkg/client,937,9.094,6.198
By number of commits to file,Google,1,test,933,9.055,6.172
By number of commits to file,Google,1,docs,883,8.569,5.841
By number of commits to file,Google,1,pkg/client/clientset_generated,646,6.269,4.273
By number of commits to file,Google,1,cluster,624,6.056,4.128
By number of commits to file,Google,1,federation,561,5.444,3.711
By number of commits to file,Google,1,pkg/kubelet,552,5.357,3.652
By number of commits to file,Google,1,staging/src/k8s.io/client-go/1.4/pkg,470,4.561,3.109
By number of commits to file,Google,1,hack,421,4.086,2.785
By number of commits to file,Google,1,staging/src/k8s.io/client-go/1.4/_vendor,395,3.833,2.613
By number of commits to file,Google,1,pkg/apis,392,3.804,2.593
By number of commits to file,Google,1,test/e2e,378,3.668,2.5
By number of commits to file,Google,1,cmd,378,3.668,2.5
By number of commits to file,Google,1,pkg/registry,351,3.406,2.322
By number of commits to file,Google,1,staging/src/k8s.io/client-go/1.4/_vendor/github.com,339,3.29,2.243
By number of commits to file,Google,1,pkg/controller,334,3.241,2.209
By number of commits to file,Google,1,docs/user-guide,331,3.212,2.19
By number of commits to file,Google,1,pkg/util,318,3.086,2.104
By number of commits to file,Google,1,pkg/kubectl,318,3.086,2.104
All By number of commits to file,Red Hat,2,"",1728,11.431,11.431
By number of commits to file,Red Hat,2,pkg,1186,68.634,7.845
By number of commits to file,Red Hat,2,pkg/client,192,11.111,1.27
By number of commits to file,Red Hat,2,pkg/kubelet,169,9.78,1.118
By number of commits to file,Red Hat,2,pkg/controller,146,8.449,0.966
By number of commits to file,Red Hat,2,test,142,8.218,0.939
By number of commits to file,Red Hat,2,pkg/registry,118,6.829,0.781
By number of commits to file,Red Hat,2,pkg/kubectl,111,6.424,0.734
By number of commits to file,Red Hat,2,pkg/apis,106,6.134,0.701
By number of commits to file,Red Hat,2,pkg/api,95,5.498,0.628
By number of commits to file,Red Hat,2,pkg/client/clientset_generated,88,5.093,0.582
By number of commits to file,Red Hat,2,pkg/client/unversioned,86,4.977,0.569
By number of commits to file,Red Hat,2,test/e2e,86,4.977,0.569
By number of commits to file,Red Hat,2,cmd,84,4.861,0.556
By number of commits to file,Red Hat,2,plugin,77,4.456,0.509
By number of commits to file,Red Hat,2,plugin/pkg,76,4.398,0.503
By number of commits to file,Red Hat,2,hack,75,4.34,0.496
By number of commits to file,Red Hat,2,pkg/kubectl/cmd,70,4.051,0.463
By number of commits to file,Red Hat,2,cluster,65,3.762,0.43
By number of commits to file,Red Hat,2,plugin/pkg/admission,58,3.356,0.384
By number of commits to file,Red Hat,2,pkg/client/clientset_generated/internalclientset,54,3.125,0.357
By number of commits to file,Red Hat,2,pkg/controller/volume,52,3.009,0.344
By number of commits to file,Red Hat,2,pkg/util,52,3.009,0.344
By number of commits to file,Red Hat,2,pkg/controller/volume/persistentvolume,45,2.604,0.298
By number of commits to file,Red Hat,2,pkg/client/clientset_generated/internalclientset/typed,43,2.488,0.284
By number of commits to file,Red Hat,2,cmd/libs/go2idl,38,2.199,0.251
All By number of commits to file,Mirantis,3,"",678,4.485,4.485
By number of commits to file,Mirantis,3,pkg,512,75.516,3.387
By number of commits to file,Mirantis,3,pkg/kubectl,105,15.487,0.695
By number of commits to file,Mirantis,3,pkg/kubelet,83,12.242,0.549
By number of commits to file,Mirantis,3,pkg/kubectl/cmd,59,8.702,0.39
By number of commits to file,Mirantis,3,contrib/mesos,48,7.08,0.318
By number of commits to file,Mirantis,3,contrib/mesos/pkg,46,6.785,0.304
By number of commits to file,Mirantis,3,pkg/registry,44,6.49,0.291
By number of commits to file,Mirantis,3,pkg/controller,44,6.49,0.291
By number of commits to file,Mirantis,3,pkg/apis,41,6.047,0.271
